type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative,runtime
1,27,2,9,10,9,0.425,38.0,61.0,53.0,47.0,6.909183740615845
1,27,3,9,10,9,0.54,89.0,26.0,65.0,19.0,7.0440027713775635
1,27,4,9,10,9,0.525,40.0,56.0,38.0,65.0,6.9854514598846436
1,27,5,9,10,9,0.5,40.0,64.0,35.0,60.0,7.642681121826172
1,27,6,9,10,9,0.58,24.0,61.0,22.0,92.0,6.8597471714019775
1,27,7,9,10,9,0.575,41.0,45.0,39.0,74.0,6.969609260559082
1,27,8,9,10,9,0.49,58.0,51.0,50.0,40.0,6.993067026138306
1,27,9,9,10,9,0.49,55.0,47.0,54.0,43.0,7.146015882492065
1,27,10,9,10,9,0.53,68.0,33.0,60.0,38.0,7.558464765548706
1,27,11,9,10,9,0.485,45.0,59.0,43.0,52.0,7.272706985473633
1,27,12,9,10,9,0.535,56.0,37.0,55.0,51.0,7.191344976425171
1,27,13,9,10,9,0.57,30.0,61.0,24.0,84.0,7.4252214431762695
1,27,14,9,10,9,0.48,67.0,43.0,60.0,29.0,6.956582546234131
1,27,15,9,10,9,0.5,66.0,35.0,64.0,34.0,7.146591663360596
1,27,16,9,10,9,0.475,49.0,48.0,56.0,46.0,7.023115873336792
1,27,17,9,10,9,0.51,79.0,33.0,64.0,23.0,7.455152750015259
1,27,18,9,10,9,0.535,38.0,60.0,32.0,69.0,6.8665688037872314
1,27,19,9,10,9,0.525,53.0,47.0,47.0,52.0,7.070122718811035
1,27,20,9,10,9,0.515,41.0,52.0,44.0,62.0,7.5381152629852295
1,27,21,9,10,9,0.55,30.0,60.0,29.0,80.0,6.934332370758057
1,27,22,9,10,9,0.51,28.0,65.0,32.0,74.0,6.581719636917114
1,27,23,9,10,9,0.48,24.0,67.0,36.0,72.0,7.136450290679932
1,27,24,9,10,9,0.54,55.0,42.0,49.0,53.0,7.020989418029785
1,28,0,10,11,10,0.55,27.0,65.0,24.0,83.0,6.942798376083374
1,28,1,10,11,10,0.53,44.0,50.0,43.0,62.0,6.743246078491211
1,28,2,10,11,10,0.46,44.0,51.0,56.0,48.0,7.401851177215576
1,28,3,10,11,10,0.605,78.0,21.0,57.0,43.0,7.583918571472168
1,28,4,10,11,10,0.565,79.0,32.0,54.0,34.0,7.982123613357544
1,28,5,10,11,10,0.48,74.0,31.0,72.0,22.0,7.566006422042847
1,28,6,10,11,10,0.53,53.0,47.0,46.0,53.0,7.548189640045166
1,28,7,10,11,10,0.46,34.0,66.0,41.0,58.0,6.316110849380493
1,28,8,10,11,10,0.54,47.0,50.0,41.0,61.0,7.133342742919922
1,28,9,10,11,10,0.46,47.0,54.0,53.0,45.0,7.233172178268433
1,28,10,10,11,10,0.545,42.0,56.0,34.0,67.0,6.772058725357056
1,28,11,10,11,10,0.49,66.0,43.0,58.0,32.0,7.352118015289307
1,28,12,10,11,10,0.52,47.0,56.0,39.0,57.0,7.287042617797852
1,28,13,10,11,10,0.555,64.0,36.0,52.0,47.0,7.0980894565582275
1,28,14,10,11,10,0.49,68.0,39.0,62.0,30.0,7.3986828327178955
1,28,15,10,11,10,0.58,16.0,60.0,23.0,100.0,6.786535024642944
1,28,16,10,11,10,0.545,75.0,28.0,62.0,34.0,6.897061586380005
1,28,17,10,11,10,0.56,81.0,26.0,61.0,31.0,7.3605921268463135
1,28,18,10,11,10,0.555,66.0,34.0,54.0,45.0,7.40210223197937
1,28,19,10,11,10,0.6,82.0,27.0,52.0,38.0,7.836056470870972
1,28,20,10,11,10,0.505,47.0,45.0,53.0,54.0,7.252790451049805
1,28,21,10,11,10,0.5,51.0,55.0,44.0,49.0,7.505619049072266
1,28,22,10,11,10,0.55,59.0,38.0,51.0,51.0,6.903361797332764
1,28,23,10,11,10,0.58,49.0,47.0,36.0,67.0,7.408859968185425
1,28,24,10,11,10,0.46,33.0,60.0,47.0,59.0,7.771249532699585
1,29,0,11,12,11,0.52,55.0,44.0,51.0,49.0,8.41179347038269
1,29,1,11,12,11,0.48,54.0,42.0,61.0,42.0,7.3622355461120605
1,29,2,11,12,11,0.615,50.0,42.0,34.0,73.0,7.00815749168396
1,29,3,11,12,11,0.505,29.0,62.0,36.0,72.0,7.667006254196167
1,29,4,11,12,11,0.56,64.0,37.0,50.0,48.0,7.841273307800293
1,29,5,11,12,11,0.505,54.0,39.0,59.0,47.0,6.999180316925049
1,29,6,11,12,11,0.54,48.0,43.0,48.0,60.0,7.852577209472656
1,29,7,11,12,11,0.525,66.0,38.0,56.0,39.0,7.664411544799805
1,29,8,11,12,11,0.455,49.0,52.0,56.0,42.0,7.299721717834473
1,29,9,11,12,11,0.535,70.0,37.0,55.0,37.0,8.37024211883545
1,29,10,11,12,11,0.545,40.0,56.0,34.0,69.0,7.482610702514648
1,29,11,11,12,11,0.49,51.0,47.0,54.0,47.0,7.824062824249268
1,29,12,11,12,11,0.5,52.0,46.0,53.0,48.0,7.753056287765503
1,29,13,11,12,11,0.505,67.0,40.0,58.0,34.0,7.621539115905762
1,29,14,11,12,11,0.5,25.0,70.0,29.0,75.0,7.272567987442017
1,29,15,11,12,11,0.54,79.0,27.0,64.0,29.0,7.445947885513306
1,29,16,11,12,11,0.475,79.0,31.0,73.0,16.0,6.555912971496582
1,29,17,11,12,11,0.5,67.0,40.0,59.0,33.0,7.382107734680176
1,29,18,11,12,11,0.53,32.0,62.0,31.0,74.0,7.130971670150757
1,29,19,11,12,11,0.575,83.0,31.0,53.0,32.0,7.282505750656128
1,29,20,11,12,11,0.415,43.0,61.0,55.0,40.0,6.92488431930542
1,29,21,11,12,11,0.465,73.0,34.0,72.0,20.0,7.101590156555176
1,29,22,11,12,11,0.475,29.0,64.0,40.0,66.0,7.1062843799591064
1,29,23,11,12,11,0.5,47.0,58.0,41.0,53.0,8.025978565216064
1,29,24,11,12,11,0.52,28.0,63.0,32.0,76.0,7.672687530517578
1,30,0,12,13,12,0.52,69.0,39.0,56.0,35.0,7.569626569747925
1,30,1,12,13,12,0.525,21.0,59.0,35.0,84.0,8.84839129447937
1,30,2,12,13,12,0.515,78.0,29.0,67.0,25.0,7.163676023483276
1,30,3,12,13,12,0.535,45.0,53.0,39.0,62.0,7.712062358856201
1,30,4,12,13,12,0.515,24.0,65.0,31.0,79.0,7.243555307388306
1,30,5,12,13,12,0.48,53.0,51.0,52.0,43.0,7.271251440048218
1,30,6,12,13,12,0.535,27.0,57.0,35.0,80.0,8.432118654251099
1,30,7,12,13,12,0.545,80.0,27.0,63.0,29.0,7.469447612762451
1,30,8,12,13,12,0.505,71.0,27.0,71.0,30.0,7.327670097351074
1,30,9,12,13,12,0.45,56.0,43.0,66.0,34.0,7.5762529373168945
1,30,10,12,13,12,0.46,33.0,63.0,44.0,59.0,7.79457950592041
1,30,11,12,13,12,0.495,66.0,38.0,62.0,33.0,7.995791673660278
1,30,12,12,13,12,0.44,44.0,59.0,52.0,44.0,7.266907215118408
1,30,13,12,13,12,0.425,56.0,51.0,63.0,29.0,7.639747858047485
1,30,14,12,13,12,0.48,31.0,64.0,39.0,65.0,7.591001510620117
1,30,15,12,13,12,0.46,44.0,54.0,53.0,48.0,8.252790451049805
1,30,16,12,13,12,0.5,32.0,61.0,38.0,68.0,7.938070774078369
1,30,17,12,13,12,0.555,50.0,50.0,38.0,61.0,8.523505210876465
1,30,18,12,13,12,0.45,57.0,51.0,58.0,33.0,7.84266996383667
1,30,19,12,13,12,0.45,45.0,50.0,59.0,45.0,8.734319686889648
1,30,20,12,13,12,0.54,71.0,33.0,58.0,37.0,7.872005939483643
1,30,21,12,13,12,0.485,55.0,48.0,54.0,42.0,7.27767539024353
1,30,22,12,13,12,0.48,57.0,50.0,53.0,39.0,7.754491567611694
1,30,23,12,13,12,0.445,17.0,76.0,34.0,72.0,7.899354696273804
1,30,24,12,13,12,0.485,50.0,48.0,54.0,47.0,7.71442174911499
1,31,0,13,14,13,0.57,38.0,50.0,35.0,76.0,8.180320978164673
1,31,1,13,14,13,0.465,56.0,50.0,56.0,37.0,8.340428113937378
1,31,2,13,14,13,0.465,55.0,46.0,60.0,38.0,7.7889978885650635
1,31,3,13,14,13,0.485,67.0,35.0,67.0,30.0,7.69995903968811
1,31,4,13,14,13,0.435,26.0,73.0,39.0,61.0,8.011196613311768
1,31,5,13,14,13,0.45,66.0,35.0,74.0,24.0,8.069031476974487
1,31,6,13,14,13,0.455,55.0,48.0,60.0,36.0,7.714855432510376
1,31,7,13,14,13,0.505,31.0,61.0,37.0,70.0,7.607811212539673
1,31,8,13,14,13,0.49,47.0,48.0,53.0,51.0,7.6929614543914795
1,31,9,13,14,13,0.44,49.0,57.0,54.0,39.0,7.786550283432007
1,31,10,13,14,13,0.465,40.0,61.0,45.0,53.0,7.9543468952178955
1,31,11,13,14,13,0.505,79.0,29.0,69.0,22.0,7.681626796722412
1,31,12,13,14,13,0.5,34.0,61.0,38.0,66.0,7.859024286270142
1,31,13,13,14,13,0.515,22.0,65.0,31.0,81.0,8.071113586425781
1,31,14,13,14,13,0.51,53.0,45.0,52.0,49.0,7.937652111053467
1,31,15,13,14,13,0.525,47.0,50.0,44.0,58.0,8.003551959991455
1,31,16,13,14,13,0.475,68.0,45.0,59.0,27.0,8.27271318435669
1,31,17,13,14,13,0.465,33.0,68.0,38.0,60.0,7.96769642829895
1,31,18,13,14,13,0.49,38.0,59.0,42.0,60.0,8.091176509857178
1,31,19,13,14,13,0.545,67.0,46.0,44.0,42.0,7.711139917373657
1,31,20,13,14,13,0.56,44.0,49.0,38.0,68.0,8.385091543197632
1,31,21,13,14,13,0.54,84.0,27.0,64.0,24.0,7.514033317565918
1,31,22,13,14,13,0.49,49.0,55.0,46.0,49.0,7.723671197891235
1,31,23,13,14,13,0.475,48.0,54.0,50.0,47.0,7.88740086555481
1,31,24,13,14,13,0.52,52.0,50.0,45.0,52.0,8.123008489608765
1,32,0,14,15,14,0.475,41.0,53.0,51.0,54.0,8.124355554580688
1,32,1,14,15,14,0.495,40.0,54.0,46.0,59.0,8.054738283157349
1,32,2,14,15,14,0.5,44.0,58.0,41.0,56.0,8.417322397232056
1,32,3,14,15,14,0.535,59.0,40.0,52.0,48.0,8.328999519348145
1,32,4,14,15,14,0.53,52.0,45.0,48.0,54.0,8.070207357406616
1,32,5,14,15,14,0.45,48.0,51.0,58.0,42.0,8.638567447662354
1,32,6,14,15,14,0.51,47.0,52.0,45.0,55.0,8.184861183166504
1,32,7,14,15,14,0.53,74.0,37.0,56.0,32.0,8.157885551452637
1,32,8,14,15,14,0.505,75.0,35.0,63.0,26.0,8.135807991027832
1,32,9,14,15,14,0.48,42.0,50.0,53.0,54.0,8.73562240600586
1,32,10,14,15,14,0.5,75.0,37.0,62.0,25.0,7.648348093032837
1,32,11,14,15,14,0.55,77.0,39.0,50.0,33.0,8.585551023483276
1,32,12,14,15,14,0.575,36.0,54.0,30.0,79.0,8.321086883544922
1,32,13,14,15,14,0.53,32.0,62.0,31.0,74.0,7.626764535903931
1,32,14,14,15,14,0.475,45.0,60.0,44.0,50.0,8.081769227981567
1,32,15,14,15,14,0.505,72.0,29.0,69.0,29.0,7.884139537811279
1,32,16,14,15,14,0.53,25.0,57.0,36.0,81.0,8.430185317993164
1,32,17,14,15,14,0.505,49.0,48.0,50.0,52.0,8.166476964950562
1,32,18,14,15,14,0.54,67.0,33.0,58.0,41.0,7.518071174621582
1,32,19,14,15,14,0.55,41.0,48.0,41.0,69.0,8.0203697681427
1,32,20,14,15,14,0.5,55.0,42.0,57.0,45.0,7.908163547515869
1,32,21,14,15,14,0.535,68.0,40.0,52.0,39.0,8.143484354019165
1,32,22,14,15,14,0.43,27.0,73.0,40.0,59.0,8.046449184417725
1,32,23,14,15,14,0.48,45.0,57.0,46.0,51.0,7.875032186508179
1,32,24,14,15,14,0.485,61.0,41.0,61.0,36.0,8.094387531280518
1,33,0,15,16,15,0.48,22.0,69.0,34.0,74.0,7.964044570922852
1,33,1,15,16,15,0.43,63.0,40.0,73.0,23.0,8.195405006408691
1,33,2,15,16,15,0.465,40.0,55.0,51.0,53.0,7.975900888442993
1,33,3,15,16,15,0.475,58.0,38.0,66.0,37.0,8.269087076187134
1,33,4,15,16,15,0.46,44.0,58.0,49.0,48.0,8.369727611541748
1,33,5,15,16,15,0.5,28.0,65.0,34.0,72.0,8.134926557540894
1,33,6,15,16,15,0.515,31.0,65.0,31.0,72.0,7.9959938526153564
1,33,7,15,16,15,0.525,65.0,41.0,53.0,40.0,7.892002582550049
1,33,8,15,16,15,0.53,78.0,29.0,64.0,28.0,8.464535474777222
1,33,9,15,16,15,0.525,48.0,43.0,51.0,57.0,9.047994613647461
1,33,10,15,16,15,0.47,63.0,42.0,63.0,31.0,7.480917453765869
1,33,11,15,16,15,0.52,55.0,49.0,46.0,49.0,8.768201351165771
1,33,12,15,16,15,0.455,62.0,42.0,66.0,29.0,8.245477676391602
1,33,13,15,16,15,0.53,49.0,46.0,47.0,57.0,8.561613321304321
1,33,14,15,16,15,0.495,30.0,63.0,37.0,69.0,8.175869703292847
1,33,15,15,16,15,0.465,70.0,40.0,66.0,23.0,8.054628133773804
1,33,16,15,16,15,0.42,55.0,48.0,67.0,29.0,8.58372449874878
1,33,17,15,16,15,0.5,39.0,54.0,45.0,61.0,8.202252388000488
1,33,18,15,16,15,0.49,44.0,54.0,47.0,54.0,8.14344048500061
1,33,19,15,16,15,0.45,40.0,54.0,55.0,50.0,8.174565553665161
1,33,20,15,16,15,0.495,43.0,56.0,44.0,56.0,8.876645565032959
1,33,21,15,16,15,0.475,60.0,45.0,59.0,35.0,8.137844324111938
1,33,22,15,16,15,0.53,53.0,45.0,48.0,53.0,8.4149010181427
1,33,23,15,16,15,0.545,45.0,44.0,46.0,64.0,8.391070365905762
1,33,24,15,16,15,0.47,49.0,54.0,51.0,45.0,8.590083599090576
1,34,0,16,17,16,0.505,45.0,52.0,46.0,56.0,8.272557735443115
1,34,1,16,17,16,0.535,56.0,47.0,45.0,51.0,7.996160507202148
1,34,2,16,17,16,0.515,53.0,49.0,47.0,50.0,7.803663730621338
1,34,3,16,17,16,0.53,35.0,58.0,35.0,71.0,7.9276978969573975
1,34,4,16,17,16,0.45,60.0,42.0,67.0,30.0,8.171373128890991
1,34,5,16,17,16,0.45,34.0,62.0,47.0,56.0,8.075980424880981
1,34,6,16,17,16,0.425,56.0,48.0,66.0,29.0,8.641600370407104
1,34,7,16,17,16,0.56,76.0,30.0,57.0,36.0,7.697026491165161
1,34,8,16,17,16,0.45,34.0,60.0,49.0,56.0,7.686009168624878
1,34,9,16,17,16,0.455,58.0,46.0,62.0,33.0,7.703618288040161
1,34,10,16,17,16,0.535,63.0,33.0,59.0,44.0,7.947264671325684
1,34,11,16,17,16,0.475,62.0,50.0,54.0,33.0,8.299001932144165
1,34,12,16,17,16,0.46,57.0,38.0,69.0,35.0,8.035369634628296
1,34,13,16,17,16,0.5,64.0,45.0,54.0,36.0,7.797140836715698
1,34,14,16,17,16,0.5,57.0,53.0,46.0,43.0,7.701246500015259
1,34,15,16,17,16,0.455,56.0,42.0,66.0,35.0,7.428116798400879
1,34,16,16,17,16,0.515,58.0,45.0,51.0,45.0,7.697338342666626
1,34,17,16,17,16,0.48,32.0,61.0,42.0,64.0,8.574029922485352
1,34,18,16,17,16,0.565,30.0,54.0,32.0,83.0,8.299576044082642
1,34,19,16,17,16,0.525,77.0,26.0,68.0,28.0,7.173603534698486
1,34,20,16,17,16,0.515,53.0,46.0,50.0,50.0,7.962848663330078
1,34,21,16,17,16,0.465,54.0,47.0,59.0,39.0,8.431158304214478
1,34,22,16,17,16,0.485,41.0,53.0,49.0,56.0,7.98069953918457
1,34,23,16,17,16,0.52,73.0,34.0,61.0,31.0,7.866474866867065
1,34,24,16,17,16,0.495,46.0,47.0,53.0,53.0,8.015040397644043
1,35,0,17,18,17,0.455,22.0,69.0,39.0,69.0,8.038000345230103
1,35,1,17,18,17,0.49,73.0,37.0,64.0,25.0,8.339928388595581
1,35,2,17,18,17,0.5,46.0,56.0,43.0,54.0,8.231837511062622
1,35,3,17,18,17,0.47,24.0,69.0,36.0,70.0,8.202820301055908
1,35,4,17,18,17,0.545,57.0,40.0,50.0,52.0,8.261999607086182
1,35,5,17,18,17,0.46,25.0,64.0,43.0,67.0,7.923565626144409
1,35,6,17,18,17,0.52,49.0,54.0,41.0,55.0,8.485418319702148
1,35,7,17,18,17,0.485,34.0,63.0,39.0,63.0,8.17958378791809
1,35,8,17,18,17,0.485,38.0,56.0,46.0,59.0,8.67903184890747
1,35,9,17,18,17,0.485,53.0,49.0,53.0,44.0,8.0255606174469
1,35,10,17,18,17,0.52,56.0,39.0,56.0,48.0,8.34570050239563
1,35,11,17,18,17,0.49,37.0,58.0,43.0,61.0,7.882884979248047
1,35,12,17,18,17,0.52,37.0,52.0,43.0,67.0,7.136392831802368
1,35,13,17,18,17,0.485,57.0,44.0,58.0,40.0,8.242563724517822
1,35,14,17,18,17,0.475,58.0,46.0,58.0,37.0,8.491008281707764
1,35,15,17,18,17,0.445,71.0,34.0,76.0,18.0,7.640594959259033
1,35,16,17,18,17,0.49,61.0,42.0,59.0,37.0,8.260533094406128
1,35,17,17,18,17,0.53,34.0,59.0,34.0,72.0,8.32237458229065
1,35,18,17,18,17,0.53,30.0,61.0,32.0,76.0,8.228223323822021
1,35,19,17,18,17,0.585,34.0,47.0,35.0,83.0,8.354238033294678
1,35,20,17,18,17,0.525,64.0,32.0,62.0,41.0,8.513119459152222
1,35,21,17,18,17,0.475,52.0,50.0,54.0,43.0,8.808297872543335
1,35,22,17,18,17,0.525,44.0,61.0,33.0,61.0,7.941537380218506
1,35,23,17,18,17,0.48,58.0,41.0,62.0,38.0,8.80285930633545
1,35,24,17,18,17,0.45,52.0,50.0,59.0,38.0,8.513473987579346
1,36,0,18,19,18,0.505,33.0,56.0,42.0,68.0,8.248374938964844
1,36,1,18,19,18,0.535,73.0,36.0,56.0,34.0,8.375335454940796
1,36,2,18,19,18,0.52,46.0,47.0,48.0,58.0,8.179096460342407
1,36,3,18,19,18,0.505,48.0,50.0,48.0,53.0,8.836427450180054
1,36,4,18,19,18,0.525,22.0,70.0,24.0,83.0,8.374235391616821
1,36,5,18,19,18,0.49,57.0,43.0,58.0,41.0,8.910286903381348
1,36,6,18,19,18,0.505,28.0,70.0,28.0,73.0,8.69498610496521
1,36,7,18,19,18,0.535,62.0,36.0,56.0,45.0,8.984000444412231
1,36,8,18,19,18,0.5,74.0,35.0,64.0,26.0,9.555213451385498
1,36,9,18,19,18,0.535,25.0,63.0,29.0,82.0,9.22954773902893
1,36,10,18,19,18,0.46,34.0,65.0,42.0,58.0,9.124001264572144
1,36,11,18,19,18,0.52,55.0,50.0,45.0,49.0,9.819000005722046
1,36,12,18,19,18,0.505,45.0,52.0,46.0,56.0,9.845999240875244
1,36,13,18,19,18,0.46,47.0,52.0,55.0,45.0,10.527000904083252
1,36,14,18,19,18,0.515,78.0,36.0,60.0,25.0,9.843579292297363
1,36,15,18,19,18,0.545,34.0,53.0,37.0,75.0,9.583029747009277
1,36,16,18,19,18,0.44,34.0,66.0,45.0,54.0,9.69811749458313
1,36,17,18,19,18,0.54,74.0,36.0,55.0,34.0,9.42400050163269
1,36,18,18,19,18,0.515,39.0,56.0,40.0,64.0,9.18903636932373
1,36,19,18,19,18,0.505,59.0,40.0,58.0,42.0,9.36396598815918
1,36,20,18,19,18,0.49,65.0,44.0,57.0,33.0,9.39190936088562
1,36,21,18,19,18,0.47,37.0,57.0,48.0,57.0,8.584034204483032
1,36,22,18,19,18,0.56,93.0,20.0,67.0,19.0,8.450000524520874
1,36,23,18,19,18,0.48,40.0,63.0,40.0,56.0,9.352966785430908
1,36,24,18,19,18,0.555,58.0,40.0,48.0,53.0,9.378031969070435
1,37,0,19,20,19,0.515,38.0,63.0,33.0,65.0,8.900036096572876
1,37,1,19,20,19,0.505,70.0,40.0,58.0,31.0,8.84795093536377
1,37,2,19,20,19,0.54,25.0,56.0,35.0,83.0,8.964000463485718
1,37,3,19,20,19,0.49,21.0,66.0,35.0,77.0,9.374001264572144
1,37,4,19,20,19,0.545,52.0,51.0,39.0,57.0,9.143999576568604
1,37,5,19,20,19,0.52,48.0,55.0,40.0,56.0,9.993356943130493
1,37,6,19,20,19,0.53,76.0,34.0,59.0,30.0,9.613999605178833
1,37,7,19,20,19,0.495,37.0,58.0,42.0,62.0,10.07100248336792
1,37,8,19,20,19,0.46,66.0,41.0,66.0,26.0,9.04103136062622
1,37,9,19,20,19,0.515,21.0,68.0,28.0,82.0,9.128018140792847
1,37,10,19,20,19,0.49,32.0,65.0,36.0,66.0,8.87400221824646
1,37,11,19,20,19,0.48,35.0,61.0,42.0,61.0,9.214022397994995
1,37,12,19,20,19,0.495,68.0,42.0,58.0,31.0,9.347999811172485
1,37,13,19,20,19,0.51,44.0,53.0,44.0,58.0,9.39000391960144
1,37,14,19,20,19,0.525,33.0,58.0,36.0,72.0,10.130998134613037
1,37,15,19,20,19,0.48,56.0,44.0,59.0,40.0,9.052037954330444
1,37,16,19,20,19,0.525,61.0,33.0,61.0,44.0,7.4603118896484375
1,37,17,19,20,19,0.51,50.0,49.0,48.0,52.0,8.947000741958618
1,37,18,19,20,19,0.475,69.0,43.0,61.0,26.0,8.886001825332642
1,37,19,19,20,19,0.43,50.0,50.0,63.0,36.0,9.088969230651855
1,37,20,19,20,19,0.495,49.0,45.0,55.0,50.0,8.908999681472778
1,37,21,19,20,19,0.51,47.0,45.0,52.0,55.0,8.852969884872437
1,37,22,19,20,19,0.57,60.0,46.0,39.0,54.0,9.06104063987732
1,37,23,19,20,19,0.48,62.0,45.0,58.0,34.0,8.46699595451355
1,37,24,19,20,19,0.545,50.0,41.0,49.0,59.0,8.621962070465088
1,38,0,20,21,20,0.42,56.0,49.0,66.0,28.0,9.38496708869934
1,38,1,20,21,20,0.53,43.0,52.0,41.0,63.0,9.366056680679321
1,38,2,20,21,20,0.5,40.0,58.0,41.0,60.0,9.670154809951782
1,38,3,20,21,20,0.52,28.0,65.0,30.0,76.0,9.06099796295166
1,38,4,20,21,20,0.46,64.0,47.0,60.0,28.0,9.362001419067383
1,38,5,20,21,20,0.455,43.0,56.0,52.0,48.0,9.276999235153198
1,38,6,20,21,20,0.495,31.0,65.0,35.0,68.0,9.249034404754639
1,38,7,20,21,20,0.48,45.0,50.0,53.0,51.0,9.036970138549805
1,38,8,20,21,20,0.44,44.0,53.0,58.0,44.0,9.989002704620361
1,38,9,20,21,20,0.45,27.0,66.0,43.0,63.0,8.785001277923584
1,38,10,20,21,20,0.53,64.0,38.0,55.0,42.0,9.15799856185913
1,38,11,20,21,20,0.55,51.0,43.0,46.0,59.0,9.286868572235107
1,38,12,20,21,20,0.475,60.0,42.0,62.0,35.0,8.905000448226929
1,38,13,20,21,20,0.505,76.0,31.0,67.0,25.0,9.179996490478516
1,38,14,20,21,20,0.545,25.0,65.0,25.0,84.0,9.376999139785767
1,38,15,20,21,20,0.575,42.0,54.0,30.0,73.0,9.269028663635254
1,38,16,20,21,20,0.515,32.0,68.0,28.0,71.0,8.927997350692749
1,38,17,20,21,20,0.475,46.0,52.0,52.0,49.0,9.312998533248901
1,38,18,20,21,20,0.485,54.0,51.0,51.0,43.0,9.162033796310425
1,38,19,20,21,20,0.49,53.0,41.0,60.0,45.0,8.441030979156494
1,38,20,20,21,20,0.49,77.0,24.0,77.0,21.0,8.512030839920044
1,38,21,20,21,20,0.475,39.0,49.0,55.0,56.0,8.422000646591187
1,38,22,20,21,20,0.46,25.0,63.0,44.0,67.0,9.116999864578247
1,38,23,20,21,20,0.425,48.0,52.0,62.0,37.0,9.237000226974487
1,38,24,20,21,20,0.545,75.0,34.0,56.0,34.0,9.46203351020813
1,39,0,21,22,21,0.55,60.0,45.0,44.0,50.0,9.429577589035034
1,39,1,21,22,21,0.42,47.0,46.0,69.0,37.0,8.929739236831665
1,39,2,21,22,21,0.48,45.0,60.0,43.0,51.0,9.400601863861084
1,39,3,21,22,21,0.515,34.0,56.0,40.0,69.0,8.628198862075806
1,39,4,21,22,21,0.515,44.0,53.0,43.0,59.0,7.938104629516602
1,39,5,21,22,21,0.49,58.0,41.0,60.0,40.0,8.14994502067566
1,39,6,21,22,21,0.485,60.0,39.0,63.0,37.0,8.18460464477539
1,39,7,21,22,21,0.56,25.0,65.0,22.0,87.0,8.11453127861023
1,39,8,21,22,21,0.435,58.0,45.0,67.0,29.0,9.447996854782104
1,39,9,21,22,21,0.525,65.0,39.0,55.0,40.0,9.246034383773804
1,39,10,21,22,21,0.485,70.0,36.0,66.0,27.0,7.93061900138855
1,39,11,21,22,21,0.49,48.0,49.0,52.0,50.0,8.318630695343018
1,39,12,21,22,21,0.41,40.0,63.0,54.0,42.0,8.099286794662476
1,39,13,21,22,21,0.49,79.0,38.0,63.0,19.0,7.5263471603393555
1,39,14,21,22,21,0.515,57.0,48.0,48.0,46.0,7.801000595092773
1,39,15,21,22,21,0.475,24.0,65.0,39.0,71.0,8.133206605911255
1,39,16,21,22,21,0.515,67.0,40.0,56.0,36.0,8.950525283813477
1,39,17,21,22,21,0.56,86.0,27.0,60.0,26.0,8.28088927268982
1,39,18,21,22,21,0.525,32.0,57.0,37.0,73.0,8.041068315505981
1,39,19,21,22,21,0.545,46.0,49.0,41.0,63.0,8.009258031845093
1,39,20,21,22,21,0.43,31.0,71.0,42.0,55.0,8.575847864151001
1,39,21,21,22,21,0.52,22.0,68.0,27.0,82.0,8.216253995895386
1,39,22,21,22,21,0.49,32.0,60.0,41.0,66.0,8.425260066986084
1,39,23,21,22,21,0.505,82.0,31.0,67.0,19.0,7.521987438201904
1,39,24,21,22,21,0.495,46.0,50.0,50.0,53.0,8.580031871795654
