type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative 
2,92,23,10,11,9,0.725,61.0,26.0,19.0,84.0
2,92,24,10,11,9,0.715,68.0,27.0,20.0,75.0
2,93,0,10,11,10,0.82,72.0,13.0,12.0,92.0
2,93,1,10,11,10,0.85,68.0,15.0,4.0,102.0
2,93,2,10,11,10,0.825,92.0,10.0,14.0,73.0
2,93,3,10,11,10,0.8,81.0,10.0,19.0,79.0
2,93,4,10,11,10,0.835,93.0,4.0,18.0,74.0
2,93,5,10,11,10,0.835,76.0,10.0,12.0,91.0
2,93,6,10,11,10,0.795,77.0,21.0,9.0,82.0
2,93,7,10,11,10,0.83,72.0,14.0,9.0,94.0
2,93,8,10,11,10,0.835,83.0,13.0,9.0,84.0
2,93,9,10,11,10,0.82,78.0,16.0,9.0,86.0
2,93,10,10,11,10,0.83,66.0,18.0,5.0,100.0
2,93,11,10,11,10,0.815,79.0,14.0,12.0,84.0
2,93,12,10,11,10,0.825,75.0,20.0,4.0,90.0
2,93,13,10,11,10,0.825,73.0,20.0,4.0,92.0
2,93,14,10,11,10,0.8,84.0,9.0,20.0,76.0
2,93,15,10,11,10,0.83,100.0,3.0,21.0,66.0
2,93,16,10,11,10,0.805,77.0,10.0,18.0,84.0
2,93,17,10,11,10,0.83,77.0,15.0,8.0,89.0
2,93,18,10,11,10,0.805,74.0,20.0,8.0,87.0
2,93,19,10,11,10,0.83,90.0,8.0,15.0,76.0
2,93,20,10,11,10,0.805,63.0,24.0,4.0,98.0
2,93,21,10,11,10,0.795,84.0,11.0,19.0,75.0
2,93,22,10,11,10,0.81,90.0,6.0,21.0,72.0
2,93,23,10,11,10,0.845,78.0,13.0,7.0,91.0
2,93,24,10,11,10,0.85,84.0,12.0,8.0,86.0
2,94,0,11,12,1,0.985,156.0,0.0,1.0,41.0
2,94,1,11,12,1,0.975,149.0,1.0,2.0,46.0
2,94,2,11,12,1,0.97,160.0,3.0,1.0,34.0
2,94,3,11,12,1,0.975,159.0,2.0,1.0,36.0
2,94,4,11,12,1,0.985,158.0,0.0,1.0,39.0
2,94,5,11,12,1,0.985,156.0,0.0,1.0,41.0
2,94,6,11,12,1,0.98,150.0,2.0,0.0,46.0
2,94,7,11,12,1,0.985,160.0,0.0,1.0,37.0
2,94,8,11,12,1,0.985,156.0,0.0,1.0,41.0
2,94,9,11,12,1,0.985,153.0,0.0,1.0,44.0
2,94,10,11,12,1,0.985,153.0,0.0,1.0,44.0
2,94,11,11,12,1,0.985,149.0,0.0,1.0,48.0
2,94,12,11,12,1,0.98,166.0,1.0,1.0,30.0
2,94,13,11,12,1,0.965,157.0,3.0,2.0,36.0
2,94,14,11,12,1,0.985,159.0,0.0,1.0,38.0
2,94,15,11,12,1,0.985,146.0,0.0,1.0,51.0
2,94,16,11,12,1,0.98,149.0,2.0,0.0,47.0
2,94,17,11,12,1,0.985,162.0,0.0,1.0,35.0
2,94,18,11,12,1,0.985,157.0,0.0,1.0,40.0
2,94,19,11,12,1,0.98,157.0,2.0,0.0,39.0
2,94,20,11,12,1,0.975,154.0,2.0,1.0,41.0
2,94,21,11,12,1,0.98,159.0,2.0,0.0,37.0
2,94,22,11,12,1,0.975,152.0,1.0,2.0,43.0
2,94,23,11,12,1,0.98,155.0,2.0,0.0,41.0
2,94,24,11,12,1,0.985,167.0,0.0,1.0,30.0
2,95,0,11,12,2,0.975,75.0,2.0,0.0,120.0
2,95,1,11,12,2,0.975,77.0,1.0,1.0,118.0
2,95,2,11,12,2,0.965,83.0,3.0,1.0,110.0
2,95,3,11,12,2,0.955,78.0,4.0,2.0,113.0
2,95,4,11,12,2,0.95,83.0,3.0,4.0,107.0
2,95,5,11,12,2,0.97,83.0,3.0,0.0,111.0
2,95,6,11,12,2,0.98,76.0,1.0,0.0,120.0
2,95,7,11,12,2,0.96,92.0,3.0,2.0,100.0
2,95,8,11,12,2,0.975,72.0,1.0,1.0,123.0
2,95,9,11,12,2,0.965,78.0,3.0,1.0,115.0
2,95,10,11,12,2,0.965,68.0,2.0,2.0,125.0
2,95,11,11,12,2,0.975,82.0,1.0,1.0,113.0
2,95,12,11,12,2,0.965,85.0,2.0,2.0,108.0
2,95,13,11,12,2,0.965,75.0,2.0,2.0,118.0
2,95,14,11,12,2,0.965,84.0,1.0,3.0,109.0
2,95,15,11,12,2,0.965,87.0,2.0,2.0,106.0
2,95,16,11,12,2,0.96,80.0,0.0,5.0,112.0
2,95,17,11,12,2,0.97,83.0,1.0,2.0,111.0
2,95,18,11,12,2,0.975,76.0,0.0,2.0,119.0
2,95,19,11,12,2,0.96,81.0,2.0,3.0,111.0
2,95,20,11,12,2,0.965,80.0,3.0,1.0,113.0
2,95,21,11,12,2,0.955,71.0,2.0,4.0,120.0
2,95,22,11,12,2,0.96,79.0,2.0,3.0,113.0
2,95,23,11,12,2,0.98,81.0,1.0,0.0,115.0
2,95,24,11,12,2,0.965,80.0,1.0,3.0,113.0
2,96,0,11,12,3,0.955,100.0,1.0,4.0,91.0
2,96,1,11,12,3,0.94,104.0,3.0,5.0,84.0
2,96,2,11,12,3,0.945,99.0,3.0,4.0,90.0
2,96,3,11,12,3,0.96,102.0,1.0,3.0,90.0
2,96,4,11,12,3,0.94,103.0,4.0,4.0,85.0
2,96,5,11,12,3,0.955,98.0,4.0,1.0,93.0
2,96,6,11,12,3,0.945,97.0,3.0,4.0,92.0
2,96,7,11,12,3,0.965,106.0,2.0,1.0,87.0
2,96,8,11,12,3,0.95,103.0,5.0,1.0,87.0
2,96,9,11,12,3,0.955,102.0,1.0,4.0,89.0
2,96,10,11,12,3,0.955,99.0,4.0,1.0,92.0
2,96,11,11,12,3,0.95,104.0,2.0,4.0,86.0
2,96,12,11,12,3,0.955,108.0,1.0,4.0,83.0
2,96,13,11,12,3,0.94,110.0,3.0,5.0,78.0
2,96,14,11,12,3,0.945,117.0,3.0,4.0,72.0
2,96,15,11,12,3,0.96,95.0,3.0,1.0,97.0
2,96,16,11,12,3,0.95,110.0,1.0,5.0,80.0
2,96,17,11,12,3,0.945,100.0,3.0,4.0,89.0
2,96,18,11,12,3,0.955,109.0,1.0,4.0,82.0
2,96,19,11,12,3,0.96,106.0,2.0,2.0,86.0
2,96,20,11,12,3,0.95,112.0,2.0,4.0,78.0
2,96,21,11,12,3,0.955,118.0,1.0,4.0,73.0
2,96,22,11,12,3,0.96,107.0,0.0,4.0,85.0
2,96,23,11,12,3,0.955,100.0,4.0,1.0,91.0
2,96,24,11,12,3,0.95,110.0,2.0,4.0,80.0
2,97,0,11,12,4,0.935,103.0,3.0,5.0,84.0
2,97,1,11,12,4,0.925,103.0,5.0,5.0,82.0
2,97,2,11,12,4,0.93,91.0,4.0,5.0,95.0
2,97,3,11,12,4,0.925,94.0,6.0,4.0,91.0
2,97,4,11,12,4,0.92,98.0,4.0,7.0,86.0
2,97,5,11,12,4,0.915,94.0,6.0,6.0,89.0
2,97,6,11,12,4,0.91,93.0,8.0,5.0,89.0
2,97,7,11,12,4,0.925,93.0,9.0,1.0,92.0
2,97,8,11,12,4,0.945,94.0,4.0,2.0,95.0
2,97,9,11,12,4,0.93,107.0,3.0,6.0,79.0
2,97,10,11,12,4,0.94,95.0,4.0,3.0,93.0
2,97,11,11,12,4,0.935,97.0,4.0,4.0,90.0
2,97,12,11,12,4,0.93,86.0,3.0,6.0,100.0
2,97,13,11,12,4,0.925,79.0,9.0,1.0,106.0
2,97,14,11,12,4,0.92,83.0,7.0,4.0,101.0
2,97,15,11,12,4,0.94,85.0,5.0,2.0,103.0
2,97,16,11,12,4,0.935,99.0,3.0,5.0,88.0
2,97,17,11,12,4,0.925,92.0,5.0,5.0,93.0
2,97,18,11,12,4,0.96,104.0,2.0,1.0,88.0
2,97,19,11,12,4,0.92,112.0,4.0,7.0,72.0
2,97,20,11,12,4,0.92,81.0,5.0,6.0,103.0
2,97,21,11,12,4,0.925,93.0,7.0,3.0,92.0
2,97,22,11,12,4,0.945,87.0,3.0,3.0,102.0
2,97,23,11,12,4,0.93,83.0,8.0,1.0,103.0
2,97,24,11,12,4,0.93,81.0,6.0,3.0,105.0
2,98,0,11,12,5,0.9,79.0,13.0,1.0,101.0
2,98,1,11,12,5,0.895,94.0,7.0,8.0,85.0
2,98,2,11,12,5,0.895,78.0,12.0,3.0,101.0
2,98,3,11,12,5,0.89,86.0,13.0,3.0,92.0
2,98,4,11,12,5,0.915,104.0,7.0,4.0,79.0
2,98,5,11,12,5,0.89,82.0,9.0,7.0,96.0
2,98,6,11,12,5,0.91,76.0,11.0,1.0,106.0
2,98,7,11,12,5,0.905,81.0,11.0,2.0,100.0
2,98,8,11,12,5,0.9,79.0,11.0,3.0,101.0
2,98,9,11,12,5,0.875,83.0,10.0,9.0,92.0
2,98,10,11,12,5,0.9,78.0,8.0,6.0,102.0
2,98,11,11,12,5,0.885,74.0,16.0,1.0,103.0
2,98,12,11,12,5,0.905,100.0,2.0,11.0,81.0
2,98,13,11,12,5,0.91,99.0,1.0,11.0,83.0
2,98,14,11,12,5,0.88,81.0,14.0,4.0,95.0
2,98,15,11,12,5,0.905,91.0,3.0,10.0,90.0
2,98,16,11,12,5,0.91,86.0,8.0,4.0,96.0
2,98,17,11,12,5,0.88,96.0,7.0,11.0,80.0
2,98,18,11,12,5,0.89,76.0,14.0,2.0,102.0
2,98,19,11,12,5,0.89,94.0,7.0,9.0,84.0
2,98,20,11,12,5,0.875,82.0,13.0,6.0,93.0
2,98,21,11,12,5,0.9,79.0,8.0,6.0,101.0
2,98,22,11,12,5,0.885,79.0,14.0,3.0,98.0
2,98,23,11,12,5,0.915,80.0,8.0,3.0,103.0
2,98,24,11,12,5,0.89,69.0,14.0,2.0,109.0
2,99,0,11,12,6,0.89,91.0,11.0,4.0,87.0
2,99,1,11,12,6,0.885,103.0,3.0,13.0,74.0
2,99,2,11,12,6,0.875,100.0,4.0,14.0,75.0
2,99,3,11,12,6,0.89,71.0,15.0,0.0,107.0
2,99,4,11,12,6,0.865,88.0,5.0,15.0,85.0
2,99,5,11,12,6,0.88,95.0,4.0,13.0,81.0
2,99,6,11,12,6,0.885,89.0,11.0,5.0,88.0
2,99,7,11,12,6,0.905,95.0,1.0,11.0,86.0
2,99,8,11,12,6,0.885,78.0,14.0,2.0,99.0
2,99,9,11,12,6,0.885,85.0,13.0,3.0,92.0
2,99,10,11,12,6,0.915,80.0,8.0,2.0,103.0
2,99,11,11,12,6,0.895,99.0,2.0,12.0,80.0
2,99,12,11,12,6,0.87,99.0,1.0,18.0,75.0
2,99,13,11,12,6,0.885,84.0,14.0,2.0,93.0
2,99,14,11,12,6,0.895,99.0,5.0,9.0,80.0
2,99,15,11,12,6,0.905,82.0,11.0,1.0,99.0
2,99,16,11,12,6,0.88,88.0,12.0,5.0,88.0
2,99,17,11,12,6,0.895,84.0,13.0,1.0,95.0
2,99,18,11,12,6,0.885,74.0,12.0,4.0,103.0
2,99,19,11,12,6,0.895,104.0,2.0,12.0,75.0
2,99,20,11,12,6,0.88,83.0,4.0,13.0,93.0
2,99,21,11,12,6,0.87,79.0,8.0,11.0,95.0
2,99,22,11,12,6,0.87,88.0,4.0,15.0,86.0
2,99,23,11,12,6,0.875,98.0,6.0,12.0,77.0
2,99,24,11,12,6,0.89,78.0,12.0,3.0,100.0
2,100,0,11,12,7,0.865,99.0,3.0,16.0,74.0
2,100,1,11,12,7,0.85,75.0,16.0,6.0,95.0
2,100,2,11,12,7,0.855,82.0,16.0,5.0,89.0
2,100,3,11,12,7,0.86,105.0,3.0,17.0,67.0
2,100,4,11,12,7,0.865,85.0,10.0,9.0,88.0
2,100,5,11,12,7,0.86,75.0,17.0,3.0,97.0
2,100,6,11,12,7,0.86,69.0,14.0,6.0,103.0
2,100,7,11,12,7,0.83,71.0,22.0,4.0,95.0
2,100,8,11,12,7,0.845,71.0,21.0,2.0,98.0
2,100,9,11,12,7,0.855,80.0,16.0,5.0,91.0
2,100,10,11,12,7,0.87,67.0,15.0,3.0,107.0
2,100,11,11,12,7,0.84,82.0,11.0,13.0,86.0
2,100,12,11,12,7,0.855,77.0,14.0,7.0,94.0
2,100,13,11,12,7,0.845,79.0,18.0,5.0,90.0
2,100,14,11,12,7,0.84,74.0,16.0,8.0,94.0
2,100,15,11,12,7,0.835,85.0,17.0,8.0,82.0
2,100,16,11,12,7,0.87,101.0,2.0,16.0,73.0
2,100,17,11,12,7,0.875,85.0,16.0,1.0,90.0
2,100,18,11,12,7,0.845,76.0,10.0,13.0,93.0
2,100,19,11,12,7,0.835,90.0,6.0,19.0,77.0
2,100,20,11,12,7,0.82,83.0,8.0,20.0,81.0
2,100,21,11,12,7,0.855,86.0,8.0,13.0,85.0
2,100,22,11,12,7,0.88,107.0,2.0,14.0,69.0
2,100,23,11,12,7,0.855,81.0,14.0,7.0,90.0
2,100,24,11,12,7,0.84,80.0,17.0,7.0,88.0
2,101,0,11,12,8,0.775,77.0,16.0,20.0,78.0
2,101,1,11,12,8,0.785,75.0,22.0,12.0,82.0
2,101,2,11,12,8,0.74,86.0,12.0,31.0,62.0
2,101,3,11,12,8,0.76,61.0,34.0,5.0,91.0
2,101,4,11,12,8,0.76,79.0,26.0,13.0,73.0
2,101,5,11,12,8,0.785,53.0,33.0,1.0,104.0
2,101,6,11,12,8,0.78,59.0,32.0,3.0,97.0
2,101,7,11,12,8,0.795,92.0,5.0,28.0,67.0
2,101,8,11,12,8,0.805,84.0,10.0,21.0,77.0
2,101,9,11,12,8,0.795,63.0,28.0,4.0,96.0
2,101,10,11,12,8,0.8,86.0,17.0,14.0,74.0
2,101,11,11,12,8,0.795,102.0,6.0,26.0,57.0
2,101,12,11,12,8,0.775,88.0,14.0,22.0,67.0
2,101,13,11,12,8,0.765,84.0,14.0,24.0,69.0
2,101,14,11,12,8,0.795,85.0,8.0,24.0,74.0
2,101,15,11,12,8,0.79,97.0,11.0,22.0,61.0
2,101,16,11,12,8,0.75,91.0,6.0,35.0,59.0
2,101,17,11,12,8,0.785,103.0,4.0,30.0,54.0
2,101,18,11,12,8,0.8,85.0,11.0,20.0,75.0
2,101,19,11,12,8,0.765,88.0,7.0,31.0,65.0
2,101,20,11,12,8,0.76,78.0,10.0,29.0,74.0
2,101,21,11,12,8,0.75,90.0,5.0,36.0,60.0
2,101,22,11,12,8,0.75,85.0,14.0,27.0,65.0
2,101,23,11,12,8,0.785,88.0,11.0,23.0,69.0
2,101,24,11,12,8,0.795,61.0,30.0,2.0,98.0
2,102,0,11,12,9,0.805,94.0,6.0,23.0,67.0
2,102,1,11,12,9,0.805,69.0,22.0,7.0,92.0
2,102,2,11,12,9,0.825,100.0,7.0,18.0,65.0
2,102,3,11,12,9,0.785,80.0,14.0,19.0,77.0
2,102,4,11,12,9,0.81,67.0,23.0,5.0,95.0
2,102,5,11,12,9,0.81,65.0,26.0,2.0,97.0
2,102,6,11,12,9,0.815,103.0,5.0,23.0,60.0
2,102,7,11,12,9,0.8,83.0,17.0,13.0,77.0
2,102,8,11,12,9,0.795,92.0,8.0,23.0,67.0
2,102,9,11,12,9,0.79,75.0,27.0,5.0,83.0
2,102,10,11,12,9,0.815,88.0,11.0,16.0,75.0
2,102,11,11,12,9,0.825,82.0,19.0,6.0,83.0
2,102,12,11,12,9,0.835,100.0,4.0,19.0,67.0
2,102,13,11,12,9,0.79,81.0,17.0,15.0,77.0
2,102,14,11,12,9,0.81,59.0,21.0,7.0,103.0
2,102,15,11,12,9,0.82,59.0,23.0,3.0,105.0
2,102,16,11,12,9,0.825,101.0,5.0,20.0,64.0
2,102,17,11,12,9,0.85,81.0,11.0,9.0,89.0
2,102,18,11,12,9,0.79,74.0,22.0,10.0,84.0
2,102,19,11,12,9,0.82,69.0,22.0,4.0,95.0
2,102,20,11,12,9,0.8,76.0,19.0,11.0,84.0
2,102,21,11,12,9,0.82,60.0,21.0,5.0,104.0
2,102,22,11,12,9,0.825,89.0,16.0,9.0,76.0
2,102,23,11,12,9,0.83,67.0,21.0,3.0,99.0
2,102,24,11,12,9,0.81,77.0,20.0,8.0,85.0
2,103,0,11,12,10,0.65,78.0,15.0,44.0,52.0
2,103,1,11,12,10,0.71,94.0,4.0,44.0,48.0
2,103,2,11,12,10,0.66,51.0,43.0,14.0,81.0
2,103,3,11,12,10,0.69,54.0,40.0,11.0,84.0
2,103,4,11,12,10,0.67,40.0,41.0,14.0,94.0
2,103,5,11,12,10,0.655,82.0,18.0,40.0,49.0
2,103,6,11,12,10,0.635,65.0,34.0,28.0,62.0
2,103,7,11,12,10,0.695,91.0,10.0,40.0,48.0
2,103,8,11,12,10,0.685,97.0,6.0,46.0,40.0
2,103,9,11,12,10,0.71,101.0,2.0,45.0,41.0
2,103,10,11,12,10,0.685,81.0,17.0,35.0,56.0
2,103,11,11,12,10,0.68,51.0,42.0,11.0,85.0
2,103,12,11,12,10,0.67,47.0,45.0,10.0,87.0
2,103,13,11,12,10,0.645,94.0,8.0,52.0,35.0
2,103,14,11,12,10,0.695,93.0,7.0,43.0,46.0
2,103,15,11,12,10,0.685,49.0,41.0,11.0,88.0
2,103,16,11,12,10,0.7,98.0,3.0,46.0,42.0
2,103,17,11,12,10,0.69,75.0,18.0,33.0,63.0
2,103,18,11,12,10,0.72,52.0,38.0,7.0,92.0
2,103,19,11,12,10,0.69,47.0,36.0,15.0,91.0
2,103,20,11,12,10,0.68,47.0,41.0,12.0,89.0
2,103,21,11,12,10,0.72,47.0,39.0,6.0,97.0
2,103,22,11,12,10,0.665,45.0,44.0,12.0,88.0
2,103,23,11,12,10,0.685,39.0,47.0,5.0,98.0
2,103,24,11,12,10,0.695,76.0,21.0,30.0,63.0
2,104,0,11,12,11,0.76,70.0,21.0,15.0,82.0
2,104,1,11,12,11,0.76,59.0,33.0,3.0,93.0
2,104,2,11,12,11,0.755,75.0,22.0,15.0,76.0
2,104,3,11,12,11,0.785,76.0,20.0,11.0,81.0
2,104,4,11,12,11,0.785,66.0,28.0,3.0,91.0
2,104,5,11,12,11,0.755,67.0,25.0,12.0,84.0
2,104,6,11,12,11,0.79,79.0,13.0,17.0,79.0
2,104,7,11,12,11,0.745,65.0,27.0,12.0,84.0
2,104,8,11,12,11,0.775,76.0,25.0,8.0,79.0
2,104,9,11,12,11,0.76,87.0,18.0,18.0,65.0
2,104,10,11,12,11,0.795,65.0,22.0,7.0,94.0
2,104,11,11,12,11,0.695,69.0,30.0,19.0,70.0
2,104,12,11,12,11,0.765,85.0,15.0,20.0,68.0
2,104,13,11,12,11,0.74,103.0,5.0,35.0,45.0
2,104,14,11,12,11,0.79,68.0,24.0,7.0,90.0
2,104,15,11,12,11,0.79,56.0,27.0,3.0,102.0
2,104,16,11,12,11,0.785,56.0,26.0,5.0,101.0
2,104,17,11,12,11,0.755,70.0,23.0,14.0,81.0
2,104,18,11,12,11,0.78,60.0,27.0,5.0,96.0
2,104,19,11,12,11,0.75,53.0,31.0,7.0,97.0
2,104,20,11,12,11,0.76,90.0,8.0,28.0,62.0
2,104,21,11,12,11,0.82,63.0,24.0,0.0,101.0
2,104,22,11,12,11,0.815,69.0,24.0,1.0,94.0
2,104,23,11,12,11,0.765,88.0,5.0,30.0,65.0
2,104,24,11,12,11,0.765,62.0,20.0,15.0,91.0
2,105,0,12,13,1,0.975,120.0,3.0,0.0,75.0
2,105,1,12,13,1,0.98,117.0,0.0,2.0,79.0
2,105,2,12,13,1,0.985,116.0,1.0,0.0,81.0
2,105,3,12,13,1,0.975,107.0,2.0,1.0,88.0
2,105,4,12,13,1,0.965,108.0,1.0,4.0,85.0
2,105,5,12,13,1,0.985,124.0,1.0,0.0,73.0
2,105,6,12,13,1,0.98,117.0,2.0,0.0,79.0
2,105,7,12,13,1,0.98,109.0,2.0,0.0,87.0
2,105,8,12,13,1,0.97,108.0,2.0,2.0,86.0
2,105,9,12,13,1,0.985,118.0,0.0,1.0,79.0
2,105,10,12,13,1,0.98,114.0,1.0,1.0,82.0
2,105,11,12,13,1,0.97,113.0,1.0,3.0,81.0
2,105,12,12,13,1,0.97,104.0,4.0,0.0,90.0
2,105,13,12,13,1,0.98,114.0,2.0,0.0,82.0
2,105,14,12,13,1,0.975,108.0,2.0,1.0,87.0
2,105,15,12,13,1,0.975,120.0,3.0,0.0,75.0
2,105,16,12,13,1,0.98,125.0,2.0,0.0,71.0
2,105,17,12,13,1,0.975,112.0,1.0,2.0,83.0
2,105,18,12,13,1,0.98,116.0,2.0,0.0,80.0
2,105,19,12,13,1,0.98,109.0,2.0,0.0,87.0
2,105,20,12,13,1,0.985,120.0,0.0,1.0,77.0
2,105,21,12,13,1,0.985,107.0,1.0,0.0,90.0
2,105,22,12,13,1,0.98,121.0,1.0,1.0,75.0
2,105,23,12,13,1,0.985,112.0,1.0,0.0,85.0
2,105,24,12,13,1,0.98,113.0,0.0,2.0,83.0
2,106,0,12,13,2,0.96,104.0,2.0,3.0,88.0
2,106,1,12,13,2,0.965,97.0,2.0,2.0,96.0
2,106,2,12,13,2,0.965,92.0,3.0,1.0,101.0
2,106,3,12,13,2,0.975,91.0,1.0,1.0,104.0
2,106,4,12,13,2,0.965,85.0,2.0,2.0,108.0
2,106,5,12,13,2,0.97,97.0,1.0,2.0,97.0
2,106,6,12,13,2,0.975,93.0,2.0,0.0,102.0
2,106,7,12,13,2,0.965,100.0,3.0,1.0,93.0
2,106,8,12,13,2,0.96,94.0,4.0,1.0,98.0
2,106,9,12,13,2,0.97,87.0,3.0,0.0,107.0
2,106,10,12,13,2,0.965,108.0,2.0,2.0,85.0
2,106,11,12,13,2,0.97,105.0,3.0,0.0,89.0
2,106,12,12,13,2,0.97,89.0,3.0,0.0,105.0
2,106,13,12,13,2,0.965,91.0,2.0,2.0,102.0
2,106,14,12,13,2,0.96,90.0,3.0,2.0,102.0
2,106,15,12,13,2,0.965,105.0,1.0,3.0,88.0
2,106,16,12,13,2,0.98,89.0,1.0,0.0,107.0
2,106,17,12,13,2,0.965,100.0,3.0,1.0,93.0
2,106,18,12,13,2,0.96,106.0,3.0,2.0,86.0
2,106,19,12,13,2,0.965,95.0,3.0,1.0,98.0
2,106,20,12,13,2,0.97,110.0,3.0,0.0,84.0
2,106,21,12,13,2,0.96,101.0,3.0,2.0,91.0
2,106,22,12,13,2,0.965,95.0,2.0,2.0,98.0
2,106,23,12,13,2,0.97,91.0,1.0,2.0,103.0
2,106,24,12,13,2,0.96,93.0,3.0,2.0,99.0
2,107,0,12,13,3,0.975,103.0,0.0,2.0,92.0
2,107,1,12,13,3,0.97,106.0,1.0,2.0,88.0
2,107,2,12,13,3,0.97,99.0,0.0,3.0,95.0
2,107,3,12,13,3,0.96,99.0,2.0,3.0,93.0
2,107,4,12,13,3,0.96,97.0,3.0,2.0,95.0
2,107,5,12,13,3,0.975,93.0,2.0,0.0,102.0
2,107,6,12,13,3,0.95,99.0,2.0,4.0,91.0
2,107,7,12,13,3,0.96,102.0,4.0,1.0,90.0
2,107,8,12,13,3,0.955,108.0,4.0,1.0,83.0
2,107,9,12,13,3,0.975,87.0,2.0,0.0,108.0
2,107,10,12,13,3,0.97,90.0,0.0,3.0,104.0
2,107,11,12,13,3,0.96,105.0,2.0,2.0,87.0
2,107,12,12,13,3,0.975,112.0,1.0,1.0,83.0
2,107,13,12,13,3,0.97,92.0,2.0,1.0,102.0
2,107,14,12,13,3,0.96,102.0,1.0,4.0,90.0
2,107,15,12,13,3,0.97,109.0,2.0,1.0,85.0
2,107,16,12,13,3,0.96,99.0,3.0,2.0,93.0
2,107,17,12,13,3,0.965,106.0,1.0,3.0,87.0
2,107,18,12,13,3,0.955,97.0,1.0,4.0,94.0
2,107,19,12,13,3,0.955,99.0,3.0,2.0,92.0
2,107,20,12,13,3,0.955,111.0,3.0,2.0,80.0
2,107,21,12,13,3,0.97,89.0,0.0,3.0,105.0
2,107,22,12,13,3,0.96,95.0,4.0,1.0,97.0
2,107,23,12,13,3,0.955,103.0,3.0,2.0,88.0
2,107,24,12,13,3,0.975,97.0,1.0,1.0,98.0
2,108,0,12,13,4,0.94,96.0,4.0,3.0,92.0
2,108,1,12,13,4,0.93,102.0,4.0,5.0,84.0
2,108,2,12,13,4,0.945,92.0,4.0,2.0,97.0
2,108,3,12,13,4,0.94,93.0,3.0,4.0,95.0
2,108,4,12,13,4,0.935,96.0,1.0,7.0,91.0
2,108,5,12,13,4,0.94,82.0,5.0,2.0,106.0
2,108,6,12,13,4,0.94,81.0,4.0,3.0,107.0
2,108,7,12,13,4,0.93,91.0,3.0,6.0,95.0
2,108,8,12,13,4,0.935,94.0,4.0,4.0,93.0
2,108,9,12,13,4,0.945,101.0,0.0,6.0,88.0
2,108,10,12,13,4,0.935,88.0,5.0,3.0,99.0
2,108,11,12,13,4,0.935,91.0,4.0,4.0,96.0
2,108,12,12,13,4,0.935,93.0,7.0,1.0,94.0
2,108,13,12,13,4,0.94,103.0,4.0,3.0,85.0
2,108,14,12,13,4,0.93,81.0,7.0,2.0,105.0
2,108,15,12,13,4,0.945,96.0,3.0,3.0,93.0
2,108,16,12,13,4,0.95,98.0,4.0,1.0,92.0
2,108,17,12,13,4,0.93,96.0,4.0,5.0,90.0
2,108,18,12,13,4,0.915,97.0,5.0,7.0,86.0
2,108,19,12,13,4,0.935,96.0,6.0,2.0,91.0
2,108,20,12,13,4,0.945,96.0,2.0,4.0,93.0
2,108,21,12,13,4,0.93,89.0,4.0,5.0,97.0
2,108,22,12,13,4,0.935,87.0,6.0,2.0,100.0
2,108,23,12,13,4,0.93,81.0,5.0,4.0,105.0
2,108,24,12,13,4,0.94,86.0,6.0,1.0,102.0
2,109,0,12,13,5,0.91,68.0,8.0,4.0,114.0
2,109,1,12,13,5,0.89,83.0,13.0,3.0,95.0
2,109,2,12,13,5,0.91,74.0,11.0,1.0,108.0
2,109,3,12,13,5,0.895,95.0,10.0,5.0,84.0
2,109,4,12,13,5,0.895,99.0,5.0,10.0,80.0
2,109,5,12,13,5,0.895,90.0,9.0,6.0,89.0
2,109,6,12,13,5,0.885,82.0,9.0,8.0,95.0
2,109,7,12,13,5,0.875,86.0,7.0,12.0,89.0
2,109,8,12,13,5,0.91,84.0,10.0,2.0,98.0
2,109,9,12,13,5,0.88,104.0,7.0,11.0,72.0
2,109,10,12,13,5,0.89,89.0,4.0,12.0,89.0
2,109,11,12,13,5,0.9,88.0,4.0,10.0,92.0
2,109,12,12,13,5,0.875,96.0,12.0,7.0,79.0
2,109,13,12,13,5,0.885,89.0,5.0,12.0,88.0
2,109,14,12,13,5,0.91,80.0,9.0,3.0,102.0
2,109,15,12,13,5,0.895,91.0,10.0,5.0,88.0
2,109,16,12,13,5,0.885,84.0,10.0,7.0,93.0
2,109,17,12,13,5,0.895,95.0,8.0,7.0,84.0
2,109,18,12,13,5,0.905,79.0,11.0,2.0,102.0
2,109,19,12,13,5,0.92,97.0,2.0,8.0,87.0
2,109,20,12,13,5,0.885,84.0,13.0,4.0,93.0
2,109,21,12,13,5,0.9,82.0,12.0,2.0,98.0
2,109,22,12,13,5,0.895,89.0,5.0,10.0,90.0
2,109,23,12,13,5,0.895,98.0,10.0,5.0,81.0
2,109,24,12,13,5,0.905,82.0,11.0,2.0,99.0
2,110,0,12,13,6,0.91,76.0,6.0,5.0,106.0
2,110,1,12,13,6,0.88,98.0,7.0,10.0,78.0
2,110,2,12,13,6,0.895,106.0,5.0,9.0,73.0
2,110,3,12,13,6,0.895,85.0,11.0,3.0,94.0
2,110,4,12,13,6,0.9,73.0,10.0,3.0,107.0
2,110,5,12,13,6,0.905,75.0,6.0,6.0,106.0
2,110,6,12,13,6,0.925,102.0,6.0,3.0,83.0
2,110,7,12,13,6,0.895,104.0,3.0,11.0,75.0
